path,furniture,fov,yaw,pitch,roll,pitch_range,roll_range,x,y,z
\scene_03449\2D_rendering\686697\perspective\empty_120_10_10\0,empty,120,107,-4,9,10,10,-3607.330896,3017.006563,1694.455543
\scene_03449\2D_rendering\686697\perspective\full_120_10_10\0,full,120,107,-4,9,10,10,-3607.330896,3017.006563,1694.455543
\scene_03449\2D_rendering\686697\perspective\empty_60_20_20\0,empty,60,107,-17,-13,20,20,-3607.330896,3017.006563,1694.455543
\scene_03449\2D_rendering\686697\perspective\full_60_20_20\0,full,60,107,-17,-13,20,20,-3607.330896,3017.006563,1694.455543
\scene_03449\2D_rendering\686697\perspective\empty_90_20_20\0,empty,90,107,-17,-13,20,20,-3607.330896,3017.006563,1694.455543
\scene_03449\2D_rendering\686697\perspective\full_90_20_20\0,full,90,107,-17,-13,20,20,-3607.330896,3017.006563,1694.455543
\scene_03449\2D_rendering\686697\perspective\empty_120_20_20\0,empty,120,107,-17,-13,20,20,-3607.330896,3017.006563,1694.455543
\scene_03449\2D_rendering\686697\perspective\full_120_20_20\0,full,120,107,-17,-13,20,20,-3607.330896,3017.006563,1694.455543
\scene_03449\2D_rendering\686700\perspective\empty_60_0_0\0,empty,60,5,0,0,0,0,4778.437108,-25.169998,1694.455543
\scene_03449\2D_rendering\686700\perspective\full_60_0_0\0,full,60,5,0,0,0,0,4778.437108,-25.169998,1694.455543
\scene_03449\2D_rendering\686700\perspective\empty_90_0_0\0,empty,90,5,0,0,0,0,4778.437108,-25.169998,1694.455543
\scene_03449\2D_rendering\686700\perspective\full_90_0_0\0,full,90,5,0,0,0,0,4778.437108,-25.169998,1694.455543
\scene_03449\2D_rendering\686700\perspective\empty_120_0_0\0,empty,120,5,0,0,0,0,4778.437108,-25.169998,1694.455543
\scene_03449\2D_rendering\686700\perspective\full_120_0_0\0,full,120,5,0,0,0,0,4778.437108,-25.169998,1694.455543
\scene_03449\2D_rendering\686700\perspective\empty_60_10_10\0,empty,60,5,-7,3,10,10,4778.437108,-25.169998,1694.455543
\scene_03449\2D_rendering\686700\perspective\full_60_10_10\0,full,60,5,-7,3,10,10,4778.437108,-25.169998,1694.455543
\scene_03449\2D_rendering\686700\perspective\empty_90_10_10\0,empty,90,5,-7,3,10,10,4778.437108,-25.169998,1694.455543
\scene_03449\2D_rendering\686700\perspective\full_90_10_10\0,full,90,5,-7,3,10,10,4778.437108,-25.169998,1694.455543
\scene_03449\2D_rendering\686700\perspective\empty_120_10_10\0,empty,120,5,-7,3,10,10,4778.437108,-25.169998,1694.455543
\scene_03449\2D_rendering\686700\perspective\full_120_10_10\0,full,120,5,-7,3,10,10,4778.437108,-25.169998,1694.455543
\scene_03449\2D_rendering\686700\perspective\empty_60_20_20\0,empty,60,5,16,13,20,20,4778.437108,-25.169998,1694.455543
\scene_03449\2D_rendering\686700\perspective\full_60_20_20\0,full,60,5,16,13,20,20,4778.437108,-25.169998,1694.455543
\scene_03449\2D_rendering\686700\perspective\empty_90_20_20\0,empty,90,5,16,13,20,20,4778.437108,-25.169998,1694.455543
\scene_03449\2D_rendering\686700\perspective\full_90_20_20\0,full,90,5,16,13,20,20,4778.437108,-25.169998,1694.455543
\scene_03449\2D_rendering\686700\perspective\empty_120_20_20\0,empty,120,5,16,13,20,20,4778.437108,-25.169998,1694.455543
\scene_03449\2D_rendering\686700\perspective\full_120_20_20\0,full,120,5,16,13,20,20,4778.437108,-25.169998,1694.455543
\scene_03450\2D_rendering\1429\perspective\empty_60_0_0\0,empty,60,-76,0,0,0,0,4566.366948,856.587476,1557.852672
\scene_03450\2D_rendering\1429\perspective\full_60_0_0\0,full,60,-76,0,0,0,0,4566.366948,856.587476,1557.852672
\scene_03450\2D_rendering\1429\perspective\empty_90_0_0\0,empty,90,-76,0,0,0,0,4566.366948,856.587476,1557.852672
\scene_03450\2D_rendering\1429\perspective\full_90_0_0\0,full,90,-76,0,0,0,0,4566.366948,856.587476,1557.852672
\scene_03450\2D_rendering\1429\perspective\empty_120_0_0\0,empty,120,-76,0,0,0,0,4566.366948,856.587476,1557.852672
\scene_03450\2D_rendering\1429\perspective\full_120_0_0\0,full,120,-76,0,0,0,0,4566.366948,856.587476,1557.852672
\scene_03450\2D_rendering\1429\perspective\empty_60_10_10\0,empty,60,-76,-8,-2,10,10,4566.366948,856.587476,1557.852672
\scene_03450\2D_rendering\1429\perspective\full_60_10_10\0,full,60,-76,-8,-2,10,10,4566.366948,856.587476,1557.852672
\scene_03450\2D_rendering\1429\perspective\empty_90_10_10\0,empty,90,-76,-8,-2,10,10,4566.366948,856.587476,1557.852672
\scene_03450\2D_rendering\1429\perspective\full_90_10_10\0,full,90,-76,-8,-2,10,10,4566.366948,856.587476,1557.852672
\scene_03450\2D_rendering\1429\perspective\empty_120_10_10\0,empty,120,-76,-8,-2,10,10,4566.366948,856.587476,1557.852672
\scene_03450\2D_rendering\1429\perspective\full_120_10_10\0,full,120,-76,-8,-2,10,10,4566.366948,856.587476,1557.852672
\scene_03450\2D_rendering\1429\perspective\empty_60_20_20\0,empty,60,-76,-18,4,20,20,4566.366948,856.587476,1557.852672
\scene_03450\2D_rendering\1429\perspective\full_60_20_20\0,full,60,-76,-18,4,20,20,4566.366948,856.587476,1557.852672
\scene_03450\2D_rendering\1429\perspective\empty_90_20_20\0,empty,90,-76,-18,4,20,20,4566.366948,856.587476,1557.852672
\scene_03450\2D_rendering\1429\perspective\full_90_20_20\0,full,90,-76,-18,4,20,20,4566.366948,856.587476,1557.852672
\scene_03450\2D_rendering\1429\perspective\empty_120_20_20\0,empty,120,-76,-18,4,20,20,4566.366948,856.587476,1557.852672
\scene_03450\2D_rendering\1429\perspective\full_120_20_20\0,full,120,-76,-18,4,20,20,4566.366948,856.587476,1557.852672
\scene_03450\2D_rendering\3043\perspective\empty_60_0_0\0,empty,60,-24,0,0,0,0,-4577.785014,4617.130079,1557.852672
\scene_03450\2D_rendering\3043\perspective\full_60_0_0\0,full,60,-24,0,0,0,0,-4577.785014,4617.130079,1557.852672
\scene_03450\2D_rendering\3043\perspective\empty_90_0_0\0,empty,90,-24,0,0,0,0,-4577.785014,4617.130079,1557.852672
\scene_03450\2D_rendering\3043\perspective\full_90_0_0\0,full,90,-24,0,0,0,0,-4577.785014,4617.130079,1557.852672
\scene_03450\2D_rendering\3043\perspective\empty_120_0_0\0,empty,120,-24,0,0,0,0,-4577.785014,4617.130079,1557.852672
\scene_03450\2D_rendering\3043\perspective\full_120_0_0\0,full,120,-24,0,0,0,0,-4577.785014,4617.130079,1557.852672
\scene_03450\2D_rendering\3043\perspective\empty_60_10_10\0,empty,60,-24,-5,8,10,10,-4577.785014,4617.130079,1557.852672
\scene_03450\2D_rendering\3043\perspective\full_60_10_10\0,full,60,-24,-5,8,10,10,-4577.785014,4617.130079,1557.852672
\scene_03450\2D_rendering\3043\perspective\empty_90_10_10\0,empty,90,-24,-5,8,10,10,-4577.785014,4617.130079,1557.852672
\scene_03450\2D_rendering\3043\perspective\full_90_10_10\0,full,90,-24,-5,8,10,10,-4577.785014,4617.130079,1557.852672
\scene_03450\2D_rendering\3043\perspective\empty_120_10_10\0,empty,120,-24,-5,8,10,10,-4577.785014,4617.130079,1557.852672
\scene_03450\2D_rendering\3043\perspective\full_120_10_10\0,full,120,-24,-5,8,10,10,-4577.785014,4617.130079,1557.852672
\scene_03450\2D_rendering\3043\perspective\empty_60_20_20\0,empty,60,-24,-5,19,20,20,-4577.785014,4617.130079,1557.852672
\scene_03450\2D_rendering\3043\perspective\full_60_20_20\0,full,60,-24,-5,19,20,20,-4577.785014,4617.130079,1557.852672
\scene_03450\2D_rendering\3043\perspective\empty_90_20_20\0,empty,90,-24,-5,19,20,20,-4577.785014,4617.130079,1557.852672
\scene_03450\2D_rendering\3043\perspective\full_90_20_20\0,full,90,-24,-5,19,20,20,-4577.785014,4617.130079,1557.852672
\scene_03450\2D_rendering\3043\perspective\empty_120_20_20\0,empty,120,-24,-5,19,20,20,-4577.785014,4617.130079,1557.852672
\scene_03450\2D_rendering\3043\perspective\full_120_20_20\0,full,120,-24,-5,19,20,20,-4577.785014,4617.130079,1557.852672
\scene_03450\2D_rendering\3384\perspective\empty_60_0_0\0,empty,60,-158,0,0,0,0,-80.924277,2710.241033,1557.852672
\scene_03450\2D_rendering\3384\perspective\full_60_0_0\0,full,60,-158,0,0,0,0,-80.924277,2710.241033,1557.852672
\scene_03450\2D_rendering\3384\perspective\empty_90_0_0\0,empty,90,-158,0,0,0,0,-80.924277,2710.241033,1557.852672
\scene_03450\2D_rendering\3384\perspective\full_90_0_0\0,full,90,-158,0,0,0,0,-80.924277,2710.241033,1557.852672
\scene_03450\2D_rendering\3384\perspective\empty_120_0_0\0,empty,120,-158,0,0,0,0,-80.924277,2710.241033,1557.852672
\scene_03450\2D_rendering\3384\perspective\full_120_0_0\0,full,120,-158,0,0,0,0,-80.924277,2710.241033,1557.852672
\scene_03450\2D_rendering\3384\perspective\empty_60_10_10\0,empty,60,-158,-1,-1,10,10,-80.924277,2710.241033,1557.852672
\scene_03450\2D_rendering\3384\perspective\full_60_10_10\0,full,60,-158,-1,-1,10,10,-80.924277,2710.241033,1557.852672
\scene_03450\2D_rendering\3384\perspective\empty_90_10_10\0,empty,90,-158,-1,-1,10,10,-80.924277,2710.241033,1557.852672
\scene_03450\2D_rendering\3384\perspective\full_90_10_10\0,full,90,-158,-1,-1,10,10,-80.924277,2710.241033,1557.852672
\scene_03450\2D_rendering\3384\perspective\empty_120_10_10\0,empty,120,-158,-1,-1,10,10,-80.924277,2710.241033,1557.852672
\scene_03450\2D_rendering\3384\perspective\full_120_10_10\0,full,120,-158,-1,-1,10,10,-80.924277,2710.241033,1557.852672
\scene_03450\2D_rendering\3384\perspective\empty_60_20_20\0,empty,60,-158,11,9,20,20,-80.924277,2710.241033,1557.852672
\scene_03450\2D_rendering\3384\perspective\full_60_20_20\0,full,60,-158,11,9,20,20,-80.924277,2710.241033,1557.852672
\scene_03450\2D_rendering\3384\perspective\empty_90_20_20\0,empty,90,-158,11,9,20,20,-80.924277,2710.241033,1557.852672
\scene_03450\2D_rendering\3384\perspective\full_90_20_20\0,full,90,-158,11,9,20,20,-80.924277,2710.241033,1557.852672
\scene_03450\2D_rendering\3384\perspective\empty_120_20_20\0,empty,120,-158,11,9,20,20,-80.924277,2710.241033,1557.852672
\scene_03450\2D_rendering\3384\perspective\full_120_20_20\0,full,120,-158,11,9,20,20,-80.924277,2710.241033,1557.852672
\scene_03450\2D_rendering\4098\perspective\empty_60_0_0\0,empty,60,-52,0,0,0,0,4286.761135,5342.905125,1557.852672
\scene_03450\2D_rendering\4098\perspective\full_60_0_0\0,full,60,-52,0,0,0,0,4286.761135,5342.905125,1557.852672
\scene_03450\2D_rendering\4098\perspective\empty_90_0_0\0,empty,90,-52,0,0,0,0,4286.761135,5342.905125,1557.852672
\scene_03450\2D_rendering\4098\perspective\full_90_0_0\0,full,90,-52,0,0,0,0,4286.761135,5342.905125,1557.852672
\scene_03450\2D_rendering\4098\perspective\empty_120_0_0\0,empty,120,-52,0,0,0,0,4286.761135,5342.905125,1557.852672
\scene_03450\2D_rendering\4098\perspective\full_120_0_0\0,full,120,-52,0,0,0,0,4286.761135,5342.905125,1557.852672
\scene_03450\2D_rendering\4098\perspective\empty_60_10_10\0,empty,60,-52,-9,2,10,10,4286.761135,5342.905125,1557.852672
\scene_03450\2D_rendering\4098\perspective\full_60_10_10\0,full,60,-52,-9,2,10,10,4286.761135,5342.905125,1557.852672
\scene_03450\2D_rendering\4098\perspective\empty_90_10_10\0,empty,90,-52,-9,2,10,10,4286.761135,5342.905125,1557.852672
\scene_03450\2D_rendering\4098\perspective\full_90_10_10\0,full,90,-52,-9,2,10,10,4286.761135,5342.905125,1557.852672
\scene_03450\2D_rendering\4098\perspective\empty_120_10_10\0,empty,120,-52,-9,2,10,10,4286.761135,5342.905125,1557.852672
\scene_03450\2D_rendering\4098\perspective\full_120_10_10\0,full,120,-52,-9,2,10,10,4286.761135,5342.905125,1557.852672
\scene_03450\2D_rendering\4098\perspective\empty_60_20_20\0,empty,60,-52,14,-15,20,20,4286.761135,5342.905125,1557.852672
\scene_03450\2D_rendering\4098\perspective\full_60_20_20\0,full,60,-52,14,-15,20,20,4286.761135,5342.905125,1557.852672
\scene_03450\2D_rendering\4098\perspective\empty_90_20_20\0,empty,90,-52,14,-15,20,20,4286.761135,5342.905125,1557.852672
\scene_03450\2D_rendering\4098\perspective\full_90_20_20\0,full,90,-52,14,-15,20,20,4286.761135,5342.905125,1557.852672
\scene_03450\2D_rendering\4098\perspective\empty_120_20_20\0,empty,120,-52,14,-15,20,20,4286.761135,5342.905125,1557.852672
\scene_03450\2D_rendering\4098\perspective\full_120_20_20\0,full,120,-52,14,-15,20,20,4286.761135,5342.905125,1557.852672
\scene_03450\2D_rendering\5118\perspective\empty_60_0_0\0,empty,60,116,0,0,0,0,-200.698406,7680.005069,1557.852672
\scene_03450\2D_rendering\5118\perspective\full_60_0_0\0,full,60,116,0,0,0,0,-200.698406,7680.005069,1557.852672
\scene_03450\2D_rendering\5118\perspective\empty_90_0_0\0,empty,90,116,0,0,0,0,-200.698406,7680.005069,1557.852672
\scene_03450\2D_rendering\5118\perspective\full_90_0_0\0,full,90,116,0,0,0,0,-200.698406,7680.005069,1557.852672
\scene_03450\2D_rendering\5118\perspective\empty_120_0_0\0,empty,120,116,0,0,0,0,-200.698406,7680.005069,1557.852672
\scene_03450\2D_rendering\5118\perspective\full_120_0_0\0,full,120,116,0,0,0,0,-200.698406,7680.005069,1557.852672
\scene_03450\2D_rendering\5118\perspective\empty_60_10_10\0,empty,60,116,-10,-5,10,10,-200.698406,7680.005069,1557.852672
\scene_03450\2D_rendering\5118\perspective\full_60_10_10\0,full,60,116,-10,-5,10,10,-200.698406,7680.005069,1557.852672
\scene_03450\2D_rendering\5118\perspective\empty_90_10_10\0,empty,90,116,-10,-5,10,10,-200.698406,7680.005069,1557.852672
\scene_03450\2D_rendering\5118\perspective\full_90_10_10\0,full,90,116,-10,-5,10,10,-200.698406,7680.005069,1557.852672
\scene_03450\2D_rendering\5118\perspective\empty_120_10_10\0,empty,120,116,-10,-5,10,10,-200.698406,7680.005069,1557.852672
\scene_03450\2D_rendering\5118\perspective\full_120_10_10\0,full,120,116,-10,-5,10,10,-200.698406,7680.005069,1557.852672
\scene_03450\2D_rendering\5118\perspective\empty_60_20_20\0,empty,60,116,-6,11,20,20,-200.698406,7680.005069,1557.852672
\scene_03450\2D_rendering\5118\perspective\full_60_20_20\0,full,60,116,-6,11,20,20,-200.698406,7680.005069,1557.852672
\scene_03450\2D_rendering\5118\perspective\empty_90_20_20\0,empty,90,116,-6,11,20,20,-200.698406,7680.005069,1557.852672
\scene_03450\2D_rendering\5118\perspective\full_90_20_20\0,full,90,116,-6,11,20,20,-200.698406,7680.005069,1557.852672
\scene_03450\2D_rendering\5118\perspective\empty_120_20_20\0,empty,120,116,-6,11,20,20,-200.698406,7680.005069,1557.852672
\scene_03450\2D_rendering\5118\perspective\full_120_20_20\0,full,120,116,-6,11,20,20,-200.698406,7680.005069,1557.852672
\scene_03451\2D_rendering\1528\perspective\empty_60_0_0\0,empty,60,117,0,0,0,0,1127.927029,4035.317745,1488.216447
\scene_03451\2D_rendering\1528\perspective\full_60_0_0\0,full,60,117,0,0,0,0,1127.927029,4035.317745,1488.216447
\scene_03451\2D_rendering\1528\perspective\empty_90_0_0\0,empty,90,117,0,0,0,0,1127.927029,4035.317745,1488.216447
\scene_03451\2D_rendering\1528\perspective\full_90_0_0\0,full,90,117,0,0,0,0,1127.927029,4035.317745,1488.216447
\scene_03451\2D_rendering\1528\perspective\empty_120_0_0\0,empty,120,117,0,0,0,0,1127.927029,4035.317745,1488.216447
\scene_03451\2D_rendering\1528\perspective\full_120_0_0\0,full,120,117,0,0,0,0,1127.927029,4035.317745,1488.216447
\scene_03451\2D_rendering\1528\perspective\empty_60_10_10\0,empty,60,117,0,-8,10,10,1127.927029,4035.317745,1488.216447
\scene_03451\2D_rendering\1528\perspective\full_60_10_10\0,full,60,117,0,-8,10,10,1127.927029,4035.317745,1488.216447
\scene_03451\2D_rendering\1528\perspective\empty_90_10_10\0,empty,90,117,0,-8,10,10,1127.927029,4035.317745,1488.216447
\scene_03451\2D_rendering\1528\perspective\full_90_10_10\0,full,90,117,0,-8,10,10,1127.927029,4035.317745,1488.216447
\scene_03451\2D_rendering\1528\perspective\empty_120_10_10\0,empty,120,117,0,-8,10,10,1127.927029,4035.317745,1488.216447
\scene_03451\2D_rendering\1528\perspective\full_120_10_10\0,full,120,117,0,-8,10,10,1127.927029,4035.317745,1488.216447
\scene_03451\2D_rendering\1528\perspective\empty_60_20_20\0,empty,60,117,-4,7,20,20,1127.927029,4035.317745,1488.216447
\scene_03451\2D_rendering\1528\perspective\full_60_20_20\0,full,60,117,-4,7,20,20,1127.927029,4035.317745,1488.216447
\scene_03451\2D_rendering\1528\perspective\empty_90_20_20\0,empty,90,117,-4,7,20,20,1127.927029,4035.317745,1488.216447
\scene_03451\2D_rendering\1528\perspective\full_90_20_20\0,full,90,117,-4,7,20,20,1127.927029,4035.317745,1488.216447
\scene_03451\2D_rendering\1528\perspective\empty_120_20_20\0,empty,120,117,-4,7,20,20,1127.927029,4035.317745,1488.216447
\scene_03451\2D_rendering\1528\perspective\full_120_20_20\0,full,120,117,-4,7,20,20,1127.927029,4035.317745,1488.216447
\scene_03451\2D_rendering\2213\perspective\empty_60_0_0\0,empty,60,-134,0,0,0,0,-5316.136578,1483.87176,1488.216447
\scene_03451\2D_rendering\2213\perspective\full_60_0_0\0,full,60,-134,0,0,0,0,-5316.136578,1483.87176,1488.216447
\scene_03451\2D_rendering\2213\perspective\empty_90_0_0\0,empty,90,-134,0,0,0,0,-5316.136578,1483.87176,1488.216447
\scene_03451\2D_rendering\2213\perspective\full_90_0_0\0,full,90,-134,0,0,0,0,-5316.136578,1483.87176,1488.216447
\scene_03451\2D_rendering\2213\perspective\empty_120_0_0\0,empty,120,-134,0,0,0,0,-5316.136578,1483.87176,1488.216447
\scene_03451\2D_rendering\2213\perspective\full_120_0_0\0,full,120,-134,0,0,0,0,-5316.136578,1483.87176,1488.216447
\scene_03451\2D_rendering\2213\perspective\empty_60_10_10\0,empty,60,-134,5,-6,10,10,-5316.136578,1483.87176,1488.216447
\scene_03451\2D_rendering\2213\perspective\full_60_10_10\0,full,60,-134,5,-6,10,10,-5316.136578,1483.87176,1488.216447
\scene_03451\2D_rendering\2213\perspective\empty_90_10_10\0,empty,90,-134,5,-6,10,10,-5316.136578,1483.87176,1488.216447
\scene_03451\2D_rendering\2213\perspective\full_90_10_10\0,full,90,-134,5,-6,10,10,-5316.136578,1483.87176,1488.216447
\scene_03451\2D_rendering\2213\perspective\empty_120_10_10\0,empty,120,-134,5,-6,10,10,-5316.136578,1483.87176,1488.216447
\scene_03451\2D_rendering\2213\perspective\full_120_10_10\0,full,120,-134,5,-6,10,10,-5316.136578,1483.87176,1488.216447
\scene_03451\2D_rendering\2213\perspective\empty_60_20_20\0,empty,60,-134,-1,-15,20,20,-5316.136578,1483.87176,1488.216447
\scene_03451\2D_rendering\2213\perspective\full_60_20_20\0,full,60,-134,-1,-15,20,20,-5316.136578,1483.87176,1488.216447
\scene_03451\2D_rendering\2213\perspective\empty_90_20_20\0,empty,90,-134,-1,-15,20,20,-5316.136578,1483.87176,1488.216447
\scene_03451\2D_rendering\2213\perspective\full_90_20_20\0,full,90,-134,-1,-15,20,20,-5316.136578,1483.87176,1488.216447
\scene_03451\2D_rendering\2213\perspective\empty_120_20_20\0,empty,120,-134,-1,-15,20,20,-5316.136578,1483.87176,1488.216447
\scene_03451\2D_rendering\2213\perspective\full_120_20_20\0,full,120,-134,-1,-15,20,20,-5316.136578,1483.87176,1488.216447
\scene_03451\2D_rendering\240\perspective\empty_60_0_0\0,empty,60,57,0,0,0,0,762.564299,-1446.228153,1488.216447
\scene_03451\2D_rendering\240\perspective\full_60_0_0\0,full,60,57,0,0,0,0,762.564299,-1446.228153,1488.216447
\scene_03451\2D_rendering\240\perspective\empty_90_0_0\0,empty,90,57,0,0,0,0,762.564299,-1446.228153,1488.216447
\scene_03451\2D_rendering\240\perspective\full_90_0_0\0,full,90,57,0,0,0,0,762.564299,-1446.228153,1488.216447
\scene_03451\2D_rendering\240\perspective\empty_120_0_0\0,empty,120,57,0,0,0,0,762.564299,-1446.228153,1488.216447
\scene_03451\2D_rendering\240\perspective\full_120_0_0\0,full,120,57,0,0,0,0,762.564299,-1446.228153,1488.216447
\scene_03451\2D_rendering\240\perspective\empty_60_10_10\0,empty,60,57,-8,-10,10,10,762.564299,-1446.228153,1488.216447
\scene_03451\2D_rendering\240\perspective\full_60_10_10\0,full,60,57,-8,-10,10,10,762.564299,-1446.228153,1488.216447
\scene_03451\2D_rendering\240\perspective\empty_90_10_10\0,empty,90,57,-8,-10,10,10,762.564299,-1446.228153,1488.216447
\scene_03451\2D_rendering\240\perspective\full_90_10_10\0,full,90,57,-8,-10,10,10,762.564299,-1446.228153,1488.216447
\scene_03451\2D_rendering\240\perspective\empty_120_10_10\0,empty,120,57,-8,-10,10,10,762.564299,-1446.228153,1488.216447
\scene_03451\2D_rendering\240\perspective\full_120_10_10\0,full,120,57,-8,-10,10,10,762.564299,-1446.228153,1488.216447
\scene_03451\2D_rendering\240\perspective\empty_60_20_20\0,empty,60,57,17,-6,20,20,762.564299,-1446.228153,1488.216447
\scene_03451\2D_rendering\240\perspective\full_60_20_20\0,full,60,57,17,-6,20,20,762.564299,-1446.228153,1488.216447
